Date,Time,ObsDate,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2023/5/30,13:00:00,2023-05-30 13:00:00,13,999.9,1003.3,30.3,25.8,77,2.6,70,11.2,90,0.1,0.5,0.3,2.18,...,8,...
2023/5/30,14:00:00,2023-05-30 14:00:00,14,999.3,1002.7,30.3,25.8,77,3.8,80,12.2,80,0.1,0.3,0.5,2.43,15,8,8
2023/5/30,15:00:00,2023-05-30 15:00:00,15,999.1,1002.5,29.8,25.6,78,3.8,80,13.6,90,0.0,0,0.5,2.29,...,6,...
2023/5/30,16:00:00,2023-05-30 16:00:00,16,998.9,1002.3,29.4,25.6,80,3.7,80,11.1,90,0.0,0,0.8,2.04,...,4,...
2023/5/30,17:00:00,2023-05-30 17:00:00,17,998.5,1001.9,28.8,25.2,81,3.3,80,10.8,80,0.0,0,0.4,1.04,15,1,8
2023/5/30,18:00:00,2023-05-30 18:00:00,18,998.8,1002.2,28.4,25.4,84,3.3,80,10.1,80,0.0,0,0,0.27,...,0,...
2023/5/30,19:00:00,2023-05-30 19:00:00,19,999.0,1002.4,28.2,25.2,84,4.4,100,10.4,100,0.0,0,0,0.03,...,0,...
2023/5/30,20:00:00,2023-05-30 20:00:00,20,999.7,1003.1,28.3,25.5,85,2.8,90,10.6,100,0.0,0,...,0,...,0,...
2023/5/30,21:00:00,2023-05-30 21:00:00,21,999.9,1003.3,28.1,25.5,86,3.6,90,10.2,100,0.0,0,...,0,...,0,...
2023/5/30,22:00:00,2023-05-30 22:00:00,22,1000.0,1003.4,28.2,25.6,86,2.9,90,10.1,90,0.0,0,...,0,...,0,...
2023/5/30,23:00:00,2023-05-30 23:00:00,23,1000.0,1003.5,27.5,25.9,91,1.9,100,7.4,90,0.1,0.2,...,0,...,0,...
2023/5/30,00:00:00,2023-05-30 00:00:00,24,999.2,1002.7,27.0,26.0,94,2.2,110,9.2,110,2.5,0.5,...,0,...,0,...
2023/5/31,01:00:00,2023-05-31 01:00:00,1,998.3,1001.8,27.0,25.8,93,3.0,80,7.5,90,0.1,0.1,...,0,...,0,...
2023/5/31,02:00:00,2023-05-31 02:00:00,2,997.5,1000.9,27.1,25.5,91,4.1,100,10.1,140,0.0,0,...,0,...,0,...
2023/5/31,03:00:00,2023-05-31 03:00:00,3,997.1,1000.6,26.4,25.5,95,3.0,100,8.8,100,1.5,0.4,...,0,...,0,...
2023/5/31,04:00:00,2023-05-31 04:00:00,4,997.1,1000.6,26.3,25.8,97,2.4,110,9.7,70,5.0,0.6,...,0,...,0,...
2023/5/31,05:00:00,2023-05-31 05:00:00,5,997.1,1000.6,26.6,25.6,94,2.7,90,7.7,60,0.0,0,...,0,...,0,...
2023/5/31,06:00:00,2023-05-31 06:00:00,6,997.6,1001.0,27.0,25.6,92,2.1,80,9.9,80,0.5,0,0,0.06,...,0,...
2023/5/31,07:00:00,2023-05-31 07:00:00,7,997.9,1001.3,27.5,25.7,90,2.9,80,7.8,100,0.1,0.1,0.1,0.41,...,1,...
2023/5/31,08:00:00,2023-05-31 08:00:00,8,997.8,1001.2,28.4,25.6,85,3.3,60,9.8,80,0.0,0,0.3,1.11,12,2,9
2023/5/31,09:00:00,2023-05-31 09:00:00,9,998.1,1001.5,28.1,25.9,88,3.5,60,10.1,50,0.5,0.2,0.2,1.33,12,3,9
2023/5/31,10:00:00,2023-05-31 10:00:00,10,997.6,1001.0,28.9,26.1,85,3.8,20,9.8,50,0.5,0.6,0.2,1.46,...,5,...
2023/5/31,11:00:00,2023-05-31 11:00:00,11,997.5,1000.9,29.4,25.6,80,3.4,50,11.4,40,0.1,0.2,0.3,2.07,15,7,9
2023/5/31,12:00:00,2023-05-31 12:00:00,12,997.2,1000.6,29.2,26.2,84,4.9,20,11.6,240,0.1,0.1,0.3,2.24,...,8,...
2023/5/31,13:00:00,2023-05-31 13:00:00,13,996.6,1000.0,28.6,26.2,87,3.3,40,11.9,50,0.1,0.7,0.3,2.05,...,8,...
2023/5/31,14:00:00,2023-05-31 14:00:00,14,996.4,999.8,27.3,26.1,93,3.4,30,12.0,30,3.0,1,0.1,1.06,4,4,10
2023/5/31,15:00:00,2023-05-31 15:00:00,15,996.3,999.7,27.9,26.3,91,3.1,30,8.5,350,1.0,0.9,0,0.59,...,2,...
2023/5/31,16:00:00,2023-05-31 16:00:00,16,996.3,999.7,27.8,25.6,88,4.2,40,13.4,40,0.0,0,0,0.9,...,2,...
2023/5/31,17:00:00,2023-05-31 17:00:00,17,996.5,999.9,27.7,25.3,87,4.5,40,12.8,50,0.0,0,0,0.34,15,1,10
2023/5/31,18:00:00,2023-05-31 18:00:00,18,996.6,1000.0,27.8,25.1,85,4.2,40,10.7,30,0.0,0,0,0.14,...,0,...
2023/5/31,19:00:00,2023-05-31 19:00:00,19,997.1,1000.5,27.8,24.9,84,3.7,40,10.0,60,0.0,0,0,0.01,...,0,...
2023/5/31,20:00:00,2023-05-31 20:00:00,20,998.1,1001.6,24.0,23.3,96,2.6,120,13.3,70,6.5,0.6,...,0,...,0,...
2023/5/31,21:00:00,2023-05-31 21:00:00,21,998.3,1001.8,24.6,23.9,96,1.6,150,5.2,130,1.0,0.4,...,0,...,0,...
2023/5/31,22:00:00,2023-05-31 22:00:00,22,998.4,1001.9,25.1,24.2,95,1.2,250,3.0,160,1.5,0.2,...,0,...,0,...
2023/5/31,23:00:00,2023-05-31 23:00:00,23,998.0,1001.5,24.9,24.4,97,0.6,270,3.2,250,1.0,0.1,...,0,...,0,...
2023/5/31,00:00:00,2023-05-31 00:00:00,24,997.3,1000.8,25.3,25.0,98,1.3,230,2.4,320,0.5,0.1,...,0,...,0,...
2023/6/1,01:00:00,2023-06-01 01:00:00,1,996.9,1000.4,25.4,25.1,98,1.3,250,3.8,210,0.0,0,...,0,...,0,...
2023/6/1,02:00:00,2023-06-01 02:00:00,2,996.4,999.9,25.5,25.3,99,0.9,220,3.0,320,0.0,0,...,0,...,0,...
2023/6/1,03:00:00,2023-06-01 03:00:00,3,995.7,999.2,25.7,24.3,92,2.1,20,6.2,360,0.0,0,...,0,...,0,...
2023/6/1,04:00:00,2023-06-01 04:00:00,4,995.4,998.9,26.0,23.9,88,2.5,10,6.8,20,0.0,0,...,0,...,0,...
2023/6/1,05:00:00,2023-06-01 05:00:00,5,995.5,999.0,25.8,24.6,93,1.3,280,6.3,340,0.0,0,...,0,...,0,...
2023/6/1,06:00:00,2023-06-01 06:00:00,6,995.8,999.3,26.3,24.5,90,0.9,260,4.1,300,0.0,0,0,0.03,...,0,...
2023/6/1,07:00:00,2023-06-01 07:00:00,7,996.4,999.9,26.2,25.0,93,2.1,320,5.4,290,0.1,0.1,0,0.11,...,0,...
2023/6/1,08:00:00,2023-06-01 08:00:00,8,996.7,1000.2,25.6,25.3,98,2.2,360,8.7,340,12.0,0.9,0,0.25,5,0,10
2023/6/1,09:00:00,2023-06-01 09:00:00,9,996.8,1000.3,25.6,25.3,98,1.6,350,8.3,360,17.0,1,0,0.34,3,1,10
2023/6/1,10:00:00,2023-06-01 10:00:00,10,997.0,1000.5,26.3,25.4,95,3.6,330,11.3,340,2.0,1,0,0.59,...,2,...
2023/6/1,11:00:00,2023-06-01 11:00:00,11,996.9,1000.4,27.0,25.2,90,4.2,320,9.3,320,0.1,0.5,0,1.02,15,4,10
2023/6/1,12:00:00,2023-06-01 12:00:00,12,996.7,1000.1,27.7,25.0,85,4.1,320,11.1,330,0.1,0.5,0,1.53,...,6,...
2023/6/1,13:00:00,2023-06-01 13:00:00,13,996.5,999.9,28.6,25.2,82,3.6,310,11.1,320,0.1,0.5,0.2,1.83,...,7,...
2023/6/1,14:00:00,2023-06-01 14:00:00,14,996.5,999.9,28.5,24.9,81,4.2,300,9.5,320,0.0,0,0.2,1.82,15,6,9
2023/6/1,15:00:00,2023-06-01 15:00:00,15,996.6,1000.0,28.0,24.9,83,3.6,300,9.8,320,0.1,0.3,0.1,0.98,...,3,...
2023/6/1,16:00:00,2023-06-01 16:00:00,16,996.5,999.9,28.0,24.9,83,3.1,300,9.6,310,0.0,0,0.1,0.84,...,2,...
2023/6/1,17:00:00,2023-06-01 17:00:00,17,996.5,999.9,28.1,23.9,78,2.3,280,7.6,290,0.0,0,0.1,0.69,25,1,6
2023/6/1,18:00:00,2023-06-01 18:00:00,18,996.7,1000.1,28.2,24.2,79,0.6,270,7.1,270,0.0,0,0.2,0.26,...,0,...
2023/6/1,19:00:00,2023-06-01 19:00:00,19,997.3,1000.7,27.7,24.4,82,1.5,310,5.9,320,0.0,0,0,0.04,...,0,...
2023/6/1,20:00:00,2023-06-01 20:00:00,20,998.6,1002.0,27.2,23.9,82,1.8,300,6.6,320,0.0,0,...,0,...,0,...
2023/6/1,21:00:00,2023-06-01 21:00:00,21,999.2,1002.7,27.3,23.3,79,1.0,280,6.0,300,0.0,0,...,0,...,0,...
2023/6/1,22:00:00,2023-06-01 22:00:00,22,999.8,1003.3,27.4,23.0,77,0.9,260,4.4,280,0.0,0,...,0,...,0,...
2023/6/1,23:00:00,2023-06-01 23:00:00,23,999.8,1003.2,27.6,23.2,77,1.4,260,4.1,300,0.0,0,...,0,...,0,...
2023/6/1,00:00:00,2023-06-01 00:00:00,24,999.6,1003.1,27.2,23.3,79,0.6,280,3.5,320,0.0,0,...,0,...,0,...
2023/6/2,01:00:00,2023-06-02 01:00:00,1,999.2,1002.7,27.1,23.6,81,1.5,250,4.0,280,0.0,0,...,0,...,0,...
2023/6/2,02:00:00,2023-06-02 02:00:00,2,999.3,1002.8,26.8,23.9,84,1.8,250,4.3,260,0.0,0,...,0,...,0,...
2023/6/2,03:00:00,2023-06-02 03:00:00,3,999.2,1002.7,26.3,23.8,86,0.9,230,4.0,270,0.0,0,...,0,...,0,...
2023/6/2,04:00:00,2023-06-02 04:00:00,4,999.2,1002.7,25.9,23.6,87,0.3,140,1.9,220,0.0,0,...,0,...,0,...
2023/6/2,05:00:00,2023-06-02 05:00:00,5,999.8,1003.3,25.9,23.4,86,0.9,160,1.9,160,0.0,0,...,0,...,0,...
2023/6/2,06:00:00,2023-06-02 06:00:00,6,1000.7,1004.2,26.0,23.9,88,0.9,210,2.1,190,0.0,0,0,0.06,...,0,...
2023/6/2,07:00:00,2023-06-02 07:00:00,7,1001.6,1005.1,26.9,24.0,84,1.6,220,2.6,220,0.0,0,0.3,0.55,...,1,...
2023/6/2,08:00:00,2023-06-02 08:00:00,8,1001.9,1005.3,28.2,23.6,76,1.7,270,5.9,250,0.0,0,0.5,1.13,30,1,10
2023/6/2,09:00:00,2023-06-02 09:00:00,9,1002.1,1005.5,30.0,24.9,74,2.3,250,6.5,300,0.0,0,0.6,1.83,25,4,7
2023/6/2,10:00:00,2023-06-02 10:00:00,10,1002.2,1005.6,31.0,24.7,69,2.3,280,7.6,290,0.0,0,0.4,1.77,...,4,...
2023/6/2,11:00:00,2023-06-02 11:00:00,11,1001.9,1005.3,32.7,24.8,63,2.9,300,8.5,290,0.0,0,0.7,3.05,30,8,8
2023/6/2,12:00:00,2023-06-02 12:00:00,12,1001.4,1004.8,33.7,24.9,60,3.2,300,8.3,320,0.0,0,0.9,3.61,...,10,...
2023/6/2,13:00:00,2023-06-02 13:00:00,13,1001.0,1004.4,34.1,25.3,60,2.2,300,7.6,290,0.0,0,1,3.5,...,10,...
2023/6/2,14:00:00,2023-06-02 14:00:00,14,1000.9,1004.3,32.3,25.2,66,3.0,340,7.9,330,0.0,0,0.4,2.09,25,6,7
2023/6/2,15:00:00,2023-06-02 15:00:00,15,1001.0,1004.4,31.2,24.9,69,3.5,350,8.6,330,0.0,0,0.2,1.31,...,4,...
2023/6/2,16:00:00,2023-06-02 16:00:00,16,1001.0,1004.4,32.1,25.5,68,2.3,340,8.6,360,0.0,0,0.6,1.36,...,3,...
2023/6/2,17:00:00,2023-06-02 17:00:00,17,1001.3,1004.7,31.1,25.2,71,1.8,10,5.8,320,0.0,0,1,1.26,30,1,3
2023/6/2,18:00:00,2023-06-02 18:00:00,18,1002.0,1005.4,30.4,24.8,72,1.9,360,4.5,340,0.0,0,1,0.51,...,0,...
2023/6/2,19:00:00,2023-06-02 19:00:00,19,1003.0,1006.4,29.4,25.2,78,3.9,80,9.3,100,0.0,0,0,0.06,...,0,...
2023/6/2,20:00:00,2023-06-02 20:00:00,20,1004.0,1007.5,28.4,25.4,84,4.1,90,8.9,70,0.0,0,...,0,...,0,...
2023/6/2,21:00:00,2023-06-02 21:00:00,21,1004.9,1008.4,28.7,25.1,81,2.3,90,8.5,100,0.0,0,...,0,...,0,...
2023/6/2,22:00:00,2023-06-02 22:00:00,22,1005.3,1008.8,28.5,25.1,82,2.5,90,5.7,70,0.0,0,...,0,...,0,...
2023/6/2,23:00:00,2023-06-02 23:00:00,23,1005.3,1008.8,28.3,25.1,83,2.5,90,5.1,80,0.0,0,...,0,...,0,...
2023/6/2,00:00:00,2023-06-02 00:00:00,24,1004.9,1008.4,27.8,25.4,87,2.3,70,6.3,80,0.0,0,...,0,...,0,...
2023/6/3,01:00:00,2023-06-03 01:00:00,1,1004.5,1008.0,27.7,25.3,87,2.7,80,6.9,70,0.0,0,...,0,...,0,...
2023/6/3,02:00:00,2023-06-03 02:00:00,2,1004.2,1007.7,27.6,25.2,87,2.5,90,5.7,50,0.0,0,...,0,...,0,...
2023/6/3,03:00:00,2023-06-03 03:00:00,3,1004.2,1007.7,27.6,25.2,87,2.1,80,5.9,70,0.0,0,...,0,...,0,...
2023/6/3,04:00:00,2023-06-03 04:00:00,4,1004.1,1007.6,27.5,25.1,87,1.4,90,4.5,90,0.0,0,...,0,...,0,...
2023/6/3,05:00:00,2023-06-03 05:00:00,5,1004.6,1008.1,27.1,24.6,86,1.6,140,3.2,170,0.0,0,...,0,...,0,...
2023/6/3,06:00:00,2023-06-03 06:00:00,6,1005.3,1008.8,27.4,24.7,85,1.4,140,2.9,120,0.0,0,0,0.1,...,0,...
2023/6/3,07:00:00,2023-06-03 07:00:00,7,1005.7,1009.2,28.2,24.6,81,1.3,140,2.7,140,0.0,0,0.9,0.71,...,1,...
2023/6/3,08:00:00,2023-06-03 08:00:00,8,1006.3,1009.8,29.3,24.6,76,0.9,130,2.8,160,0.0,0,1,1.45,25,2,6
2023/6/3,09:00:00,2023-06-03 09:00:00,9,1006.3,1009.7,31.0,25.4,72,0.7,60,2.6,140,0.0,0,1,2.19,25,4,5
2023/6/3,10:00:00,2023-06-03 10:00:00,10,1006.2,1009.6,32.3,24.6,64,0.4,120,3.0,340,0.0,0,1,2.85,...,7,...
2023/6/3,11:00:00,2023-06-03 11:00:00,11,1005.8,1009.2,33.4,24.6,60,0.9,260,3.1,10,0.0,0,0.9,2.97,25,8,7
2023/6/3,12:00:00,2023-06-03 12:00:00,12,1005.6,1009.0,32.5,25.6,67,2.7,40,6.4,40,0.0,0,0.4,2.22,...,6,...
2023/6/3,13:00:00,2023-06-03 13:00:00,13,1005.5,1008.9,30.3,25.4,75,3.8,90,9.1,70,0.0,0,0.1,1.29,...,4,...
2023/6/3,14:00:00,2023-06-03 14:00:00,14,1005.6,1009.0,29.4,25.2,78,2.4,80,9.2,90,0.0,0,0.1,1.21,20,4,9
2023/6/3,15:00:00,2023-06-03 15:00:00,15,1005.2,1008.6,29.6,25.4,78,2.8,80,6.8,80,0.0,0,0,0.94,...,2,...
2023/6/3,16:00:00,2023-06-03 16:00:00,16,1004.8,1008.2,29.9,25.7,78,2.0,60,5.9,60,0.0,0,0,0.79,...,2,...
2023/6/3,17:00:00,2023-06-03 17:00:00,17,1005.1,1008.5,29.3,24.9,77,3.3,50,7.7,40,0.0,0,0.5,1.1,20,1,9
2023/6/3,18:00:00,2023-06-03 18:00:00,18,1005.4,1008.9,29.1,24.4,76,3.7,100,7.8,80,0.0,0,0.7,0.5,...,0,...
2023/6/3,19:00:00,2023-06-03 19:00:00,19,1006.0,1009.5,28.2,24.2,79,3.1,80,9.1,80,0.0,0,0,0.05,...,0,...
2023/6/3,20:00:00,2023-06-03 20:00:00,20,1006.4,1009.9,28.0,24.0,79,3.6,80,8.4,100,0.0,0,...,0,...,0,...
2023/6/3,21:00:00,2023-06-03 21:00:00,21,1006.8,1010.3,28.0,23.6,77,3.9,70,10.1,80,0.0,0,...,0,...,0,...
2023/6/3,22:00:00,2023-06-03 22:00:00,22,1007.3,1010.8,27.8,23.6,78,3.9,80,9.1,80,0.0,0,...,0,...,0,...
2023/6/3,23:00:00,2023-06-03 23:00:00,23,1007.1,1010.6,28.1,23.9,78,2.2,80,7.7,80,0.0,0,...,0,...,0,...
2023/6/3,00:00:00,2023-06-03 00:00:00,24,1007.0,1010.5,27.9,23.9,79,2.5,80,8.2,90,0.0,0,...,0,...,0,...
2023/6/4,01:00:00,2023-06-04 01:00:00,1,1007.0,1010.5,27.8,23.8,79,2.4,90,6.4,80,0.0,0,...,0,...,0,...
2023/6/4,02:00:00,2023-06-04 02:00:00,2,1006.7,1010.2,27.9,23.9,79,2.2,90,5.7,80,0.0,0,...,0,...,0,...
2023/6/4,03:00:00,2023-06-04 03:00:00,3,1006.3,1009.8,27.6,23.8,80,1.5,90,4.4,80,0.0,0,...,0,...,0,...
2023/6/4,04:00:00,2023-06-04 04:00:00,4,1006.2,1009.7,27.6,24.1,81,1.8,100,4.0,140,0.0,0,...,0,...,0,...
2023/6/4,05:00:00,2023-06-04 05:00:00,5,1006.3,1009.8,27.8,24.0,80,1.4,130,3.6,120,0.0,0,...,0,...,0,...
2023/6/4,06:00:00,2023-06-04 06:00:00,6,1006.6,1010.1,27.6,24.3,82,1.1,130,2.9,120,0.0,0,0,0.1,...,0,...
2023/6/4,07:00:00,2023-06-04 07:00:00,7,1007.0,1010.5,27.9,24.3,81,0.4,160,3.1,120,0.0,0,0,0.35,...,0,...
2023/6/4,08:00:00,2023-06-04 08:00:00,8,1007.2,1010.7,28.8,24.4,77,0.8,130,2.0,220,0.0,0,0.2,0.83,25,1,8
2023/6/4,09:00:00,2023-06-04 09:00:00,9,1007.3,1010.7,29.8,24.9,75,0.8,120,2.4,100,0.0,0,0.1,1.21,25,3,8
2023/6/4,10:00:00,2023-06-04 10:00:00,10,1007.0,1010.4,30.7,24.4,69,1.0,220,2.7,110,0.0,0,0.4,1.98,...,5,...
2023/6/4,11:00:00,2023-06-04 11:00:00,11,1006.8,1010.2,31.2,24.9,69,1.7,320,3.9,310,0.0,0,0.4,2.01,15,6,8
2023/6/4,12:00:00,2023-06-04 12:00:00,12,1006.2,1009.6,31.2,26.3,75,2.1,320,6.3,330,0.0,0,0.1,1.14,...,4,...
2023/6/4,13:00:00,2023-06-04 13:00:00,13,1005.9,1009.3,30.4,26.1,78,1.8,320,5.0,320,0.0,0,0,0.8,...,3,...
2023/6/4,14:00:00,2023-06-04 14:00:00,14,1005.6,1009.0,29.7,25.9,80,1.8,100,4.0,330,0.0,0,0.1,0.99,12,3,10
2023/6/4,15:00:00,2023-06-04 15:00:00,15,1005.7,1009.2,26.7,26.4,98,2.4,160,7.2,40,27.0,0.9,0,0.06,...,0,...
2023/6/4,16:00:00,2023-06-04 16:00:00,16,1005.5,1009.0,26.2,25.9,98,2.3,90,5.0,70,40.0,1,0,0.27,...,1,...
2023/6/4,17:00:00,2023-06-04 17:00:00,17,1005.4,1008.9,26.9,26.2,96,1.7,100,5.1,70,0.1,0.2,0,0.28,12,0,10
2023/6/4,18:00:00,2023-06-04 18:00:00,18,1005.8,1009.3,26.7,26.0,96,1.0,90,5.1,70,0.0,0,0,0.2,...,0,...
2023/6/4,19:00:00,2023-06-04 19:00:00,19,1006.2,1009.7,26.5,25.8,96,1.8,70,5.1,70,0.0,0,0,0.06,...,0,...
2023/6/4,20:00:00,2023-06-04 20:00:00,20,1006.5,1010.0,26.2,25.9,98,1.8,110,5.0,90,0.1,0.1,...,0,...,0,...
2023/6/4,21:00:00,2023-06-04 21:00:00,21,1007.1,1010.6,26.1,25.9,99,1.0,130,4.3,100,5.0,0.9,...,0,...,0,...
2023/6/4,22:00:00,2023-06-04 22:00:00,22,1007.8,1011.3,25.7,25.5,99,2.8,120,6.7,110,14.0,1,...,0,...,0,...
2023/6/4,23:00:00,2023-06-04 23:00:00,23,1008.1,1011.6,25.0,24.8,99,1.8,150,4.3,140,25.5,1,...,0,...,0,...
2023/6/4,00:00:00,2023-06-04 00:00:00,24,1007.9,1011.4,24.1,23.9,99,2.0,140,4.6,150,15.5,1,...,0,...,0,...
2023/6/5,01:00:00,2023-06-05 01:00:00,1,1007.3,1010.8,24.2,24.0,99,1.4,170,4.0,170,9.5,1,...,0,...,0,...
2023/6/5,02:00:00,2023-06-05 02:00:00,2,1006.6,1010.1,24.5,24.3,99,1.4,120,2.3,120,0.5,0.1,...,0,...,0,...
2023/6/5,03:00:00,2023-06-05 03:00:00,3,1005.8,1009.3,24.5,24.2,98,1.0,140,2.7,80,0.0,0,...,0,...,0,...
2023/6/5,04:00:00,2023-06-05 04:00:00,4,1005.4,1008.9,24.6,24.4,99,0.8,120,2.3,130,0.0,0,...,0,...,0,...
2023/6/5,05:00:00,2023-06-05 05:00:00,5,1005.3,1008.8,24.4,24.1,98,1.4,110,2.4,120,0.0,0,...,0,...,0,...
2023/6/5,06:00:00,2023-06-05 06:00:00,6,1005.6,1009.1,24.7,24.5,99,0.7,200,2.3,130,0.0,0,0,0.07,...,0,...
2023/6/5,07:00:00,2023-06-05 07:00:00,7,1006.3,1009.8,25.9,24.5,92,0.9,220,2.4,270,0.0,0,0,0.42,...,0,...
2023/6/5,08:00:00,2023-06-05 08:00:00,8,1006.5,1010.0,27.2,24.7,86,1.0,180,1.9,230,0.0,0,0.2,0.98,20,2,8
2023/6/5,09:00:00,2023-06-05 09:00:00,9,1006.5,1010.0,29.0,25.6,82,1.0,190,2.3,170,0.0,0,1,1.86,12,4,5
2023/6/5,10:00:00,2023-06-05 10:00:00,10,1006.0,1009.4,30.9,26.0,75,1.3,290,4.4,280,0.0,0,0.7,2.44,...,6,...
2023/6/5,11:00:00,2023-06-05 11:00:00,11,1006.0,1009.5,29.7,26.5,83,2.0,340,4.7,300,0.1,0.5,0.1,0.91,14,3,9
2023/6/5,12:00:00,2023-06-05 12:00:00,12,1005.7,1009.1,30.6,25.7,75,1.1,310,5.5,310,0.0,0,0.4,2.21,...,7,...
2023/6/5,13:00:00,2023-06-05 13:00:00,13,1005.2,1008.6,33.1,25.7,65,0.7,320,3.3,340,0.0,0,0.5,2.41,...,7,...
2023/6/5,14:00:00,2023-06-05 14:00:00,14,1004.8,1008.2,32.2,25.6,68,2.5,360,7.8,10,0.0,0,0.7,2.76,20,7,7
2023/6/5,15:00:00,2023-06-05 15:00:00,15,1004.4,1007.8,31.9,24.3,64,1.7,340,6.0,350,0.0,0,0.3,1.59,...,4,...
2023/6/5,16:00:00,2023-06-05 16:00:00,16,1004.2,1007.6,31.7,24.1,64,2.8,330,5.5,330,0.0,0,0.1,0.78,...,1,...
2023/6/5,17:00:00,2023-06-05 17:00:00,17,1004.3,1007.7,31.7,23.5,62,0.8,V,4.1,330,0.0,0,0.8,1.29,20,1,9
2023/6/5,18:00:00,2023-06-05 18:00:00,18,1004.7,1008.1,30.6,24.3,69,1.5,80,3.8,70,0.0,0,0.3,0.35,...,0,...
2023/6/5,19:00:00,2023-06-05 19:00:00,19,1005.4,1008.8,30.7,24.6,70,1.5,140,3.1,140,0.0,0,0,0.07,...,0,...
2023/6/5,20:00:00,2023-06-05 20:00:00,20,1006.1,1009.5,30.0,25.5,77,1.6,160,3.8,120,0.0,0,...,0,...,0,...
2023/6/5,21:00:00,2023-06-05 21:00:00,21,1006.6,1010.1,29.3,25.3,79,2.2,170,4.6,160,0.0,0,...,0,...,0,...
2023/6/5,22:00:00,2023-06-05 22:00:00,22,1007.1,1010.6,29.0,25.2,80,1.9,160,4.5,170,0.0,0,...,0,...,0,...
2023/6/5,23:00:00,2023-06-05 23:00:00,23,1007.1,1010.6,28.4,25.0,82,2.4,160,4.5,160,0.0,0,...,0,...,0,...
2023/6/5,00:00:00,2023-06-05 00:00:00,24,1006.5,1010.0,28.4,24.4,79,3.2,170,6.1,160,0.0,0,...,0,...,0,...
2023/6/6,01:00:00,2023-06-06 01:00:00,1,1005.7,1009.2,27.9,24.1,80,1.2,150,4.6,160,0.0,0,...,0,...,0,...
2023/6/6,02:00:00,2023-06-06 02:00:00,2,1005.1,1008.6,27.6,24.1,81,1.9,140,3.8,160,0.0,0,...,0,...,0,...
2023/6/6,03:00:00,2023-06-06 03:00:00,3,1004.7,1008.2,27.1,24.2,84,1.4,170,3.9,180,0.0,0,...,0,...,0,...
2023/6/6,04:00:00,2023-06-06 04:00:00,4,1004.4,1007.9,27.0,23.7,82,2.0,160,4.0,180,0.0,0,...,0,...,0,...
2023/6/6,05:00:00,2023-06-06 05:00:00,5,1004.4,1007.9,26.5,24.4,88,1.0,160,2.7,160,0.0,0,...,0,...,0,...
2023/6/6,06:00:00,2023-06-06 06:00:00,6,1005.0,1008.5,26.6,23.7,84,2.5,170,4.6,180,0.0,0,0.4,0.15,...,0,...
2023/6/6,07:00:00,2023-06-06 07:00:00,7,1005.4,1008.9,27.7,23.3,77,0.8,140,3.7,140,0.0,0,1,0.77,...,1,...
2023/6/6,08:00:00,2023-06-06 08:00:00,8,1005.6,1009.0,29.7,24.4,73,0.6,100,2.1,150,0.0,0,1,1.54,30,2,1
2023/6/6,09:00:00,2023-06-06 09:00:00,9,1005.6,1009.0,31.2,23.9,65,1.3,230,3.8,270,0.0,0,1,2.15,20,4,2
2023/6/6,10:00:00,2023-06-06 10:00:00,10,1005.5,1008.9,32.7,23.9,60,2.2,300,5.4,310,0.0,0,1,2.85,...,7,...
2023/6/6,11:00:00,2023-06-06 11:00:00,11,1005.7,1009.1,32.5,23.5,59,2.6,280,6.8,280,0.0,0,0.6,2.44,35,7,7
2023/6/6,12:00:00,2023-06-06 12:00:00,12,1005.4,1008.8,33.5,24.1,58,2.6,310,8.1,320,0.0,0,0.9,3.34,...,10,...
2023/6/6,13:00:00,2023-06-06 13:00:00,13,1004.9,1008.3,33.3,24.2,59,2.7,300,7.1,320,0.0,0,0.7,2.84,...,9,...
2023/6/6,14:00:00,2023-06-06 14:00:00,14,1004.5,1007.9,32.7,24.2,61,2.8,310,7.1,300,0.0,0,0.1,1.24,30,4,9
2023/6/6,15:00:00,2023-06-06 15:00:00,15,1004.1,1007.5,32.5,24.3,62,2.2,280,6.8,270,0.0,0,0.1,1.37,...,4,...
2023/6/6,16:00:00,2023-06-06 16:00:00,16,1004.0,1007.4,32.5,22.6,56,1.7,280,5.7,300,0.0,0,0,0.88,...,2,...
2023/6/6,17:00:00,2023-06-06 17:00:00,17,1004.0,1007.4,32.1,23.1,59,1.4,310,6.3,300,0.0,0,0.3,0.86,25,1,9
2023/6/6,18:00:00,2023-06-06 18:00:00,18,1004.8,1008.2,30.1,23.8,69,2.6,160,5.3,170,0.0,0,0,0.12,...,0,...
2023/6/6,19:00:00,2023-06-06 19:00:00,19,1005.7,1009.1,29.6,23.3,69,1.2,190,4.8,160,0.0,0,0,0.03,...,0,...
2023/6/6,20:00:00,2023-06-06 20:00:00,20,1006.5,1010.0,29.1,23.8,73,1.4,140,4.2,180,0.0,0,...,0,...,0,...
2023/6/6,21:00:00,2023-06-06 21:00:00,21,1006.8,1010.3,28.6,23.7,75,2.5,160,5.7,160,0.0,0,...,0,...,0,...
2023/6/6,22:00:00,2023-06-06 22:00:00,22,1007.4,1010.9,28.6,23.3,73,2.3,170,4.6,160,0.0,0,...,0,...,0,...
